h0 [SinglePointCrossover,BitFlipMutation] 4031
h1 [SinglePointCrossover,LoopMoveOperator] 3974
h2 [SinglePointCrossover,LocalMoveOperator] 3965
h3 [SinglePointCrossover,SegmentMutation] 3998
h4 [SinglePointCrossover,OppositeMoveOperator] 3985
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4092
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4071
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3937
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4011
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3989
h10 [MultiPointsCrossover,BitFlipMutation] 4098
h11 [MultiPointsCrossover,LoopMoveOperator] 4013
h12 [MultiPointsCrossover,LocalMoveOperator] 3936
h13 [MultiPointsCrossover,SegmentMutation] 3948
h14 [MultiPointsCrossover,OppositeMoveOperator] 3952
