h0 [SinglePointCrossover,BitFlipMutation] 1980
h1 [SinglePointCrossover,LoopMoveOperator] 1953
h2 [SinglePointCrossover,LocalMoveOperator] 1978
h3 [SinglePointCrossover,SegmentMutation] 1863
h4 [SinglePointCrossover,OppositeMoveOperator] 1997
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2007
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1955
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1961
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2006
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2009
h10 [MultiPointsCrossover,BitFlipMutation] 1984
h11 [MultiPointsCrossover,LoopMoveOperator] 1928
h12 [MultiPointsCrossover,LocalMoveOperator] 1961
h13 [MultiPointsCrossover,SegmentMutation] 1997
h14 [MultiPointsCrossover,OppositeMoveOperator] 1921
