h0 [SinglePointCrossover,BitFlipMutation] 1993
h1 [SinglePointCrossover,LoopMoveOperator] 1960
h2 [SinglePointCrossover,LocalMoveOperator] 2010
h3 [SinglePointCrossover,SegmentMutation] 1968
h4 [SinglePointCrossover,OppositeMoveOperator] 1990
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1989
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1996
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1934
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1992
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1958
h10 [MultiPointsCrossover,BitFlipMutation] 1973
h11 [MultiPointsCrossover,LoopMoveOperator] 1964
h12 [MultiPointsCrossover,LocalMoveOperator] 2008
h13 [MultiPointsCrossover,SegmentMutation] 1999
h14 [MultiPointsCrossover,OppositeMoveOperator] 1966
