h0 [SinglePointCrossover,BitFlipMutation] 4013
h1 [SinglePointCrossover,LoopMoveOperator] 3930
h2 [SinglePointCrossover,LocalMoveOperator] 3895
h3 [SinglePointCrossover,SegmentMutation] 4022
h4 [SinglePointCrossover,OppositeMoveOperator] 3962
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4005
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4015
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3890
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4017
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4088
h10 [MultiPointsCrossover,BitFlipMutation] 3993
h11 [MultiPointsCrossover,LoopMoveOperator] 4081
h12 [MultiPointsCrossover,LocalMoveOperator] 4072
h13 [MultiPointsCrossover,SegmentMutation] 4002
h14 [MultiPointsCrossover,OppositeMoveOperator] 4015
