h0 [SinglePointCrossover,BitFlipMutation] 3946
h1 [SinglePointCrossover,LoopMoveOperator] 3891
h2 [SinglePointCrossover,LocalMoveOperator] 3948
h3 [SinglePointCrossover,SegmentMutation] 3976
h4 [SinglePointCrossover,OppositeMoveOperator] 3991
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4011
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3989
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3967
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3878
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3905
h10 [MultiPointsCrossover,BitFlipMutation] 4108
h11 [MultiPointsCrossover,LoopMoveOperator] 3927
h12 [MultiPointsCrossover,LocalMoveOperator] 3983
h13 [MultiPointsCrossover,SegmentMutation] 3982
h14 [MultiPointsCrossover,OppositeMoveOperator] 3998
