h0 [SinglePointCrossover,BitFlipMutation] 1988
h1 [SinglePointCrossover,LoopMoveOperator] 1969
h2 [SinglePointCrossover,LocalMoveOperator] 1953
h3 [SinglePointCrossover,SegmentMutation] 2037
h4 [SinglePointCrossover,OppositeMoveOperator] 1996
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1927
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2011
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2004
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1994
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2012
h10 [MultiPointsCrossover,BitFlipMutation] 1906
h11 [MultiPointsCrossover,LoopMoveOperator] 2009
h12 [MultiPointsCrossover,LocalMoveOperator] 1963
h13 [MultiPointsCrossover,SegmentMutation] 1961
h14 [MultiPointsCrossover,OppositeMoveOperator] 2020
