h0 [SinglePointCrossover,BitFlipMutation] 1904
h1 [SinglePointCrossover,LoopMoveOperator] 1975
h2 [SinglePointCrossover,LocalMoveOperator] 1967
h3 [SinglePointCrossover,SegmentMutation] 2049
h4 [SinglePointCrossover,OppositeMoveOperator] 1993
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1895
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1915
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1953
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2048
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1937
h10 [MultiPointsCrossover,BitFlipMutation] 1932
h11 [MultiPointsCrossover,LoopMoveOperator] 2031
h12 [MultiPointsCrossover,LocalMoveOperator] 2078
h13 [MultiPointsCrossover,SegmentMutation] 1981
h14 [MultiPointsCrossover,OppositeMoveOperator] 2042
