h0 [SinglePointCrossover,BitFlipMutation] 1926
h1 [SinglePointCrossover,LoopMoveOperator] 1994
h2 [SinglePointCrossover,LocalMoveOperator] 1969
h3 [SinglePointCrossover,SegmentMutation] 1944
h4 [SinglePointCrossover,OppositeMoveOperator] 2035
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2006
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2035
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1985
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2005
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1914
h10 [MultiPointsCrossover,BitFlipMutation] 1991
h11 [MultiPointsCrossover,LoopMoveOperator] 2018
h12 [MultiPointsCrossover,LocalMoveOperator] 1970
h13 [MultiPointsCrossover,SegmentMutation] 2043
h14 [MultiPointsCrossover,OppositeMoveOperator] 1915
