h0 [SinglePointCrossover,BitFlipMutation] 2004
h1 [SinglePointCrossover,LoopMoveOperator] 1959
h2 [SinglePointCrossover,LocalMoveOperator] 2022
h3 [SinglePointCrossover,SegmentMutation] 1919
h4 [SinglePointCrossover,OppositeMoveOperator] 1943
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2045
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2025
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1977
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2007
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1984
h10 [MultiPointsCrossover,BitFlipMutation] 1959
h11 [MultiPointsCrossover,LoopMoveOperator] 1956
h12 [MultiPointsCrossover,LocalMoveOperator] 2003
h13 [MultiPointsCrossover,SegmentMutation] 2010
h14 [MultiPointsCrossover,OppositeMoveOperator] 1987
