h0 [SinglePointCrossover,BitFlipMutation] 3976
h1 [SinglePointCrossover,LoopMoveOperator] 4073
h2 [SinglePointCrossover,LocalMoveOperator] 3976
h3 [SinglePointCrossover,SegmentMutation] 4125
h4 [SinglePointCrossover,OppositeMoveOperator] 3980
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4080
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4047
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4030
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4073
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4020
h10 [MultiPointsCrossover,BitFlipMutation] 4020
h11 [MultiPointsCrossover,LoopMoveOperator] 3914
h12 [MultiPointsCrossover,LocalMoveOperator] 4050
h13 [MultiPointsCrossover,SegmentMutation] 3862
h14 [MultiPointsCrossover,OppositeMoveOperator] 4074
