h0 [SinglePointCrossover,BitFlipMutation] 4032
h1 [SinglePointCrossover,LoopMoveOperator] 4071
h2 [SinglePointCrossover,LocalMoveOperator] 3907
h3 [SinglePointCrossover,SegmentMutation] 4049
h4 [SinglePointCrossover,OppositeMoveOperator] 3921
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3969
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4014
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4080
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4041
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4038
h10 [MultiPointsCrossover,BitFlipMutation] 4003
h11 [MultiPointsCrossover,LoopMoveOperator] 3945
h12 [MultiPointsCrossover,LocalMoveOperator] 3945
h13 [MultiPointsCrossover,SegmentMutation] 3927
h14 [MultiPointsCrossover,OppositeMoveOperator] 4058
