h0 [SinglePointCrossover,BitFlipMutation] 4035
h1 [SinglePointCrossover,LoopMoveOperator] 3989
h2 [SinglePointCrossover,LocalMoveOperator] 3974
h3 [SinglePointCrossover,SegmentMutation] 4042
h4 [SinglePointCrossover,OppositeMoveOperator] 3956
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4014
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4126
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4059
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3914
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4079
h10 [MultiPointsCrossover,BitFlipMutation] 4073
h11 [MultiPointsCrossover,LoopMoveOperator] 4042
h12 [MultiPointsCrossover,LocalMoveOperator] 3878
h13 [MultiPointsCrossover,SegmentMutation] 3972
h14 [MultiPointsCrossover,OppositeMoveOperator] 3847
