h0 [SinglePointCrossover,BitFlipMutation] 3967
h1 [SinglePointCrossover,LoopMoveOperator] 3885
h2 [SinglePointCrossover,LocalMoveOperator] 4009
h3 [SinglePointCrossover,SegmentMutation] 4043
h4 [SinglePointCrossover,OppositeMoveOperator] 4037
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3989
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4000
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4091
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3982
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3924
h10 [MultiPointsCrossover,BitFlipMutation] 4015
h11 [MultiPointsCrossover,LoopMoveOperator] 3960
h12 [MultiPointsCrossover,LocalMoveOperator] 3995
h13 [MultiPointsCrossover,SegmentMutation] 4119
h14 [MultiPointsCrossover,OppositeMoveOperator] 3984
