h0 [SinglePointCrossover,BitFlipMutation] 4024
h1 [SinglePointCrossover,LoopMoveOperator] 4016
h2 [SinglePointCrossover,LocalMoveOperator] 3973
h3 [SinglePointCrossover,SegmentMutation] 4072
h4 [SinglePointCrossover,OppositeMoveOperator] 4028
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3957
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4069
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3996
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3962
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3996
h10 [MultiPointsCrossover,BitFlipMutation] 3905
h11 [MultiPointsCrossover,LoopMoveOperator] 3993
h12 [MultiPointsCrossover,LocalMoveOperator] 3899
h13 [MultiPointsCrossover,SegmentMutation] 4036
h14 [MultiPointsCrossover,OppositeMoveOperator] 4074
