h0 [SinglePointCrossover,BitFlipMutation] 1903
h1 [SinglePointCrossover,LoopMoveOperator] 2083
h2 [SinglePointCrossover,LocalMoveOperator] 1977
h3 [SinglePointCrossover,SegmentMutation] 2022
h4 [SinglePointCrossover,OppositeMoveOperator] 2052
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1943
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1993
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1941
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1936
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1904
h10 [MultiPointsCrossover,BitFlipMutation] 1944
h11 [MultiPointsCrossover,LoopMoveOperator] 1930
h12 [MultiPointsCrossover,LocalMoveOperator] 1981
h13 [MultiPointsCrossover,SegmentMutation] 2087
h14 [MultiPointsCrossover,OppositeMoveOperator] 2054
