h0 [SinglePointCrossover,BitFlipMutation] 3930
h1 [SinglePointCrossover,LoopMoveOperator] 3979
h2 [SinglePointCrossover,LocalMoveOperator] 3810
h3 [SinglePointCrossover,SegmentMutation] 3891
h4 [SinglePointCrossover,OppositeMoveOperator] 3986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4035
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3881
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4049
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4009
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4011
h10 [MultiPointsCrossover,BitFlipMutation] 3898
h11 [MultiPointsCrossover,LoopMoveOperator] 3896
h12 [MultiPointsCrossover,LocalMoveOperator] 4041
h13 [MultiPointsCrossover,SegmentMutation] 4048
h14 [MultiPointsCrossover,OppositeMoveOperator] 3936
