h0 [SinglePointCrossover,BitFlipMutation] 1991
h1 [SinglePointCrossover,LoopMoveOperator] 1984
h2 [SinglePointCrossover,LocalMoveOperator] 1945
h3 [SinglePointCrossover,SegmentMutation] 2065
h4 [SinglePointCrossover,OppositeMoveOperator] 2025
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1971
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2027
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1970
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2028
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1899
h10 [MultiPointsCrossover,BitFlipMutation] 2075
h11 [MultiPointsCrossover,LoopMoveOperator] 1988
h12 [MultiPointsCrossover,LocalMoveOperator] 1929
h13 [MultiPointsCrossover,SegmentMutation] 2024
h14 [MultiPointsCrossover,OppositeMoveOperator] 1929
