h0 [SinglePointCrossover,BitFlipMutation] 3975
h1 [SinglePointCrossover,LoopMoveOperator] 4082
h2 [SinglePointCrossover,LocalMoveOperator] 3916
h3 [SinglePointCrossover,SegmentMutation] 3854
h4 [SinglePointCrossover,OppositeMoveOperator] 4004
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3974
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4099
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4095
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4052
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4037
h10 [MultiPointsCrossover,BitFlipMutation] 4109
h11 [MultiPointsCrossover,LoopMoveOperator] 3898
h12 [MultiPointsCrossover,LocalMoveOperator] 3970
h13 [MultiPointsCrossover,SegmentMutation] 3960
h14 [MultiPointsCrossover,OppositeMoveOperator] 3975
