h0 [SinglePointCrossover,BitFlipMutation] 3983
h1 [SinglePointCrossover,LoopMoveOperator] 4106
h2 [SinglePointCrossover,LocalMoveOperator] 4026
h3 [SinglePointCrossover,SegmentMutation] 3971
h4 [SinglePointCrossover,OppositeMoveOperator] 4094
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4142
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4034
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4097
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3905
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3923
h10 [MultiPointsCrossover,BitFlipMutation] 3979
h11 [MultiPointsCrossover,LoopMoveOperator] 3984
h12 [MultiPointsCrossover,LocalMoveOperator] 4099
h13 [MultiPointsCrossover,SegmentMutation] 4007
h14 [MultiPointsCrossover,OppositeMoveOperator] 3950
