h0 [SinglePointCrossover,BitFlipMutation] 3971
h1 [SinglePointCrossover,LoopMoveOperator] 4013
h2 [SinglePointCrossover,LocalMoveOperator] 3958
h3 [SinglePointCrossover,SegmentMutation] 4045
h4 [SinglePointCrossover,OppositeMoveOperator] 4081
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4071
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4016
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3968
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4055
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3860
h10 [MultiPointsCrossover,BitFlipMutation] 4017
h11 [MultiPointsCrossover,LoopMoveOperator] 3942
h12 [MultiPointsCrossover,LocalMoveOperator] 3999
h13 [MultiPointsCrossover,SegmentMutation] 3987
h14 [MultiPointsCrossover,OppositeMoveOperator] 4017
