h0 [SinglePointCrossover,BitFlipMutation] 1927
h1 [SinglePointCrossover,LoopMoveOperator] 2003
h2 [SinglePointCrossover,LocalMoveOperator] 1925
h3 [SinglePointCrossover,SegmentMutation] 1968
h4 [SinglePointCrossover,OppositeMoveOperator] 2039
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2102
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1930
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1900
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1971
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1989
h10 [MultiPointsCrossover,BitFlipMutation] 2021
h11 [MultiPointsCrossover,LoopMoveOperator] 2002
h12 [MultiPointsCrossover,LocalMoveOperator] 1937
h13 [MultiPointsCrossover,SegmentMutation] 2021
h14 [MultiPointsCrossover,OppositeMoveOperator] 2065
