h0 [SinglePointCrossover,BitFlipMutation] 2015
h1 [SinglePointCrossover,LoopMoveOperator] 1902
h2 [SinglePointCrossover,LocalMoveOperator] 1937
h3 [SinglePointCrossover,SegmentMutation] 2030
h4 [SinglePointCrossover,OppositeMoveOperator] 2011
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1992
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2009
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1987
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1988
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2031
h10 [MultiPointsCrossover,BitFlipMutation] 1994
h11 [MultiPointsCrossover,LoopMoveOperator] 1969
h12 [MultiPointsCrossover,LocalMoveOperator] 1898
h13 [MultiPointsCrossover,SegmentMutation] 1995
h14 [MultiPointsCrossover,OppositeMoveOperator] 1992
