h0 [SinglePointCrossover,BitFlipMutation] 1990
h1 [SinglePointCrossover,LoopMoveOperator] 1935
h2 [SinglePointCrossover,LocalMoveOperator] 1981
h3 [SinglePointCrossover,SegmentMutation] 2049
h4 [SinglePointCrossover,OppositeMoveOperator] 1947
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1932
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2022
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2016
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1989
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1942
h10 [MultiPointsCrossover,BitFlipMutation] 2015
h11 [MultiPointsCrossover,LoopMoveOperator] 1944
h12 [MultiPointsCrossover,LocalMoveOperator] 1977
h13 [MultiPointsCrossover,SegmentMutation] 2043
h14 [MultiPointsCrossover,OppositeMoveOperator] 1968
