h0 [SinglePointCrossover,BitFlipMutation] 2023
h1 [SinglePointCrossover,LoopMoveOperator] 1971
h2 [SinglePointCrossover,LocalMoveOperator] 1949
h3 [SinglePointCrossover,SegmentMutation] 2021
h4 [SinglePointCrossover,OppositeMoveOperator] 1964
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1949
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2047
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1982
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2020
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1984
h10 [MultiPointsCrossover,BitFlipMutation] 1963
h11 [MultiPointsCrossover,LoopMoveOperator] 1987
h12 [MultiPointsCrossover,LocalMoveOperator] 1961
h13 [MultiPointsCrossover,SegmentMutation] 1963
h14 [MultiPointsCrossover,OppositeMoveOperator] 1966
