h0 [SinglePointCrossover,BitFlipMutation] 2047
h1 [SinglePointCrossover,LoopMoveOperator] 2018
h2 [SinglePointCrossover,LocalMoveOperator] 2004
h3 [SinglePointCrossover,SegmentMutation] 1923
h4 [SinglePointCrossover,OppositeMoveOperator] 1890
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2017
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1940
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1979
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1929
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1944
h10 [MultiPointsCrossover,BitFlipMutation] 2003
h11 [MultiPointsCrossover,LoopMoveOperator] 2019
h12 [MultiPointsCrossover,LocalMoveOperator] 2018
h13 [MultiPointsCrossover,SegmentMutation] 2018
h14 [MultiPointsCrossover,OppositeMoveOperator] 1951
