h0 [SinglePointCrossover,BitFlipMutation] 2016
h1 [SinglePointCrossover,LoopMoveOperator] 1960
h2 [SinglePointCrossover,LocalMoveOperator] 1982
h3 [SinglePointCrossover,SegmentMutation] 2060
h4 [SinglePointCrossover,OppositeMoveOperator] 1965
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1968
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1970
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1988
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2031
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1958
h10 [MultiPointsCrossover,BitFlipMutation] 1936
h11 [MultiPointsCrossover,LoopMoveOperator] 1971
h12 [MultiPointsCrossover,LocalMoveOperator] 1916
h13 [MultiPointsCrossover,SegmentMutation] 2011
h14 [MultiPointsCrossover,OppositeMoveOperator] 1968
