h0 [SinglePointCrossover,BitFlipMutation] 1987
h1 [SinglePointCrossover,LoopMoveOperator] 1945
h2 [SinglePointCrossover,LocalMoveOperator] 1941
h3 [SinglePointCrossover,SegmentMutation] 2046
h4 [SinglePointCrossover,OppositeMoveOperator] 1918
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1971
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1906
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2078
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2011
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2110
h10 [MultiPointsCrossover,BitFlipMutation] 2002
h11 [MultiPointsCrossover,LoopMoveOperator] 1959
h12 [MultiPointsCrossover,LocalMoveOperator] 2001
h13 [MultiPointsCrossover,SegmentMutation] 1993
h14 [MultiPointsCrossover,OppositeMoveOperator] 1982
