h0 [SinglePointCrossover,BitFlipMutation] 3968
h1 [SinglePointCrossover,LoopMoveOperator] 3922
h2 [SinglePointCrossover,LocalMoveOperator] 4049
h3 [SinglePointCrossover,SegmentMutation] 4091
h4 [SinglePointCrossover,OppositeMoveOperator] 3952
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3970
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3892
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3988
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4010
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3975
h10 [MultiPointsCrossover,BitFlipMutation] 4031
h11 [MultiPointsCrossover,LoopMoveOperator] 3969
h12 [MultiPointsCrossover,LocalMoveOperator] 4075
h13 [MultiPointsCrossover,SegmentMutation] 3972
h14 [MultiPointsCrossover,OppositeMoveOperator] 4136
