h0 [SinglePointCrossover,BitFlipMutation] 4040
h1 [SinglePointCrossover,LoopMoveOperator] 4050
h2 [SinglePointCrossover,LocalMoveOperator] 4030
h3 [SinglePointCrossover,SegmentMutation] 3864
h4 [SinglePointCrossover,OppositeMoveOperator] 4053
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3954
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4065
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3982
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4032
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4105
h10 [MultiPointsCrossover,BitFlipMutation] 3960
h11 [MultiPointsCrossover,LoopMoveOperator] 3933
h12 [MultiPointsCrossover,LocalMoveOperator] 4056
h13 [MultiPointsCrossover,SegmentMutation] 4087
h14 [MultiPointsCrossover,OppositeMoveOperator] 3989
