h0 [SinglePointCrossover,BitFlipMutation] 4062
h1 [SinglePointCrossover,LoopMoveOperator] 3927
h2 [SinglePointCrossover,LocalMoveOperator] 3975
h3 [SinglePointCrossover,SegmentMutation] 3940
h4 [SinglePointCrossover,OppositeMoveOperator] 4110
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4084
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4000
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4054
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4107
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3945
h10 [MultiPointsCrossover,BitFlipMutation] 3960
h11 [MultiPointsCrossover,LoopMoveOperator] 3996
h12 [MultiPointsCrossover,LocalMoveOperator] 3936
h13 [MultiPointsCrossover,SegmentMutation] 3927
h14 [MultiPointsCrossover,OppositeMoveOperator] 3977
