h0 [SinglePointCrossover,BitFlipMutation] 1946
h1 [SinglePointCrossover,LoopMoveOperator] 1996
h2 [SinglePointCrossover,LocalMoveOperator] 1989
h3 [SinglePointCrossover,SegmentMutation] 1943
h4 [SinglePointCrossover,OppositeMoveOperator] 1987
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1933
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1919
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1931
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2035
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2102
h10 [MultiPointsCrossover,BitFlipMutation] 1956
h11 [MultiPointsCrossover,LoopMoveOperator] 2025
h12 [MultiPointsCrossover,LocalMoveOperator] 1914
h13 [MultiPointsCrossover,SegmentMutation] 1916
h14 [MultiPointsCrossover,OppositeMoveOperator] 2108
