h0 [SinglePointCrossover,BitFlipMutation] 3956
h1 [SinglePointCrossover,LoopMoveOperator] 4055
h2 [SinglePointCrossover,LocalMoveOperator] 4006
h3 [SinglePointCrossover,SegmentMutation] 4052
h4 [SinglePointCrossover,OppositeMoveOperator] 3945
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3979
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3980
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3943
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3998
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3988
h10 [MultiPointsCrossover,BitFlipMutation] 4109
h11 [MultiPointsCrossover,LoopMoveOperator] 3971
h12 [MultiPointsCrossover,LocalMoveOperator] 4127
h13 [MultiPointsCrossover,SegmentMutation] 3944
h14 [MultiPointsCrossover,OppositeMoveOperator] 3947
