h0 [SinglePointCrossover,BitFlipMutation] 2011
h1 [SinglePointCrossover,LoopMoveOperator] 1885
h2 [SinglePointCrossover,LocalMoveOperator] 1994
h3 [SinglePointCrossover,SegmentMutation] 1970
h4 [SinglePointCrossover,OppositeMoveOperator] 1948
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2083
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1939
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2068
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2004
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1986
h10 [MultiPointsCrossover,BitFlipMutation] 1877
h11 [MultiPointsCrossover,LoopMoveOperator] 2025
h12 [MultiPointsCrossover,LocalMoveOperator] 1941
h13 [MultiPointsCrossover,SegmentMutation] 1987
h14 [MultiPointsCrossover,OppositeMoveOperator] 1982
