h0 [SinglePointCrossover,BitFlipMutation] 3959
h1 [SinglePointCrossover,LoopMoveOperator] 3994
h2 [SinglePointCrossover,LocalMoveOperator] 4069
h3 [SinglePointCrossover,SegmentMutation] 4057
h4 [SinglePointCrossover,OppositeMoveOperator] 4021
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3992
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3970
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3895
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4092
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3939
h10 [MultiPointsCrossover,BitFlipMutation] 3957
h11 [MultiPointsCrossover,LoopMoveOperator] 4041
h12 [MultiPointsCrossover,LocalMoveOperator] 4013
h13 [MultiPointsCrossover,SegmentMutation] 3987
h14 [MultiPointsCrossover,OppositeMoveOperator] 4014
