h0 [SinglePointCrossover,BitFlipMutation] 1997
h1 [SinglePointCrossover,LoopMoveOperator] 1979
h2 [SinglePointCrossover,LocalMoveOperator] 1925
h3 [SinglePointCrossover,SegmentMutation] 2012
h4 [SinglePointCrossover,OppositeMoveOperator] 1941
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2024
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1987
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2021
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2078
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2019
h10 [MultiPointsCrossover,BitFlipMutation] 1969
h11 [MultiPointsCrossover,LoopMoveOperator] 1998
h12 [MultiPointsCrossover,LocalMoveOperator] 1881
h13 [MultiPointsCrossover,SegmentMutation] 2004
h14 [MultiPointsCrossover,OppositeMoveOperator] 1965
