h0 [SinglePointCrossover,BitFlipMutation] 4028
h1 [SinglePointCrossover,LoopMoveOperator] 4022
h2 [SinglePointCrossover,LocalMoveOperator] 4009
h3 [SinglePointCrossover,SegmentMutation] 3947
h4 [SinglePointCrossover,OppositeMoveOperator] 3993
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4100
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4013
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3903
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3961
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4083
h10 [MultiPointsCrossover,BitFlipMutation] 4000
h11 [MultiPointsCrossover,LoopMoveOperator] 4013
h12 [MultiPointsCrossover,LocalMoveOperator] 4034
h13 [MultiPointsCrossover,SegmentMutation] 4047
h14 [MultiPointsCrossover,OppositeMoveOperator] 3847
