h0 [SinglePointCrossover,BitFlipMutation] 1949
h1 [SinglePointCrossover,LoopMoveOperator] 1926
h2 [SinglePointCrossover,LocalMoveOperator] 1923
h3 [SinglePointCrossover,SegmentMutation] 2091
h4 [SinglePointCrossover,OppositeMoveOperator] 2087
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1957
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2034
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1919
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1964
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1961
h10 [MultiPointsCrossover,BitFlipMutation] 2009
h11 [MultiPointsCrossover,LoopMoveOperator] 1936
h12 [MultiPointsCrossover,LocalMoveOperator] 2026
h13 [MultiPointsCrossover,SegmentMutation] 1974
h14 [MultiPointsCrossover,OppositeMoveOperator] 2044
