h0 [SinglePointCrossover,BitFlipMutation] 1985
h1 [SinglePointCrossover,LoopMoveOperator] 1923
h2 [SinglePointCrossover,LocalMoveOperator] 1986
h3 [SinglePointCrossover,SegmentMutation] 1967
h4 [SinglePointCrossover,OppositeMoveOperator] 1993
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1971
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1977
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2008
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1935
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1977
h10 [MultiPointsCrossover,BitFlipMutation] 1950
h11 [MultiPointsCrossover,LoopMoveOperator] 1958
h12 [MultiPointsCrossover,LocalMoveOperator] 1968
h13 [MultiPointsCrossover,SegmentMutation] 1986
h14 [MultiPointsCrossover,OppositeMoveOperator] 1916
