h0 [SinglePointCrossover,BitFlipMutation] 4014
h1 [SinglePointCrossover,LoopMoveOperator] 4095
h2 [SinglePointCrossover,LocalMoveOperator] 4161
h3 [SinglePointCrossover,SegmentMutation] 4096
h4 [SinglePointCrossover,OppositeMoveOperator] 3962
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3989
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3942
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3861
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4042
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3805
h10 [MultiPointsCrossover,BitFlipMutation] 4072
h11 [MultiPointsCrossover,LoopMoveOperator] 4030
h12 [MultiPointsCrossover,LocalMoveOperator] 3916
h13 [MultiPointsCrossover,SegmentMutation] 4063
h14 [MultiPointsCrossover,OppositeMoveOperator] 3952
