h0 [SinglePointCrossover,BitFlipMutation] 1984
h1 [SinglePointCrossover,LoopMoveOperator] 1936
h2 [SinglePointCrossover,LocalMoveOperator] 1939
h3 [SinglePointCrossover,SegmentMutation] 2081
h4 [SinglePointCrossover,OppositeMoveOperator] 1936
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1981
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1930
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2039
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1967
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1969
h10 [MultiPointsCrossover,BitFlipMutation] 2025
h11 [MultiPointsCrossover,LoopMoveOperator] 1957
h12 [MultiPointsCrossover,LocalMoveOperator] 1964
h13 [MultiPointsCrossover,SegmentMutation] 2038
h14 [MultiPointsCrossover,OppositeMoveOperator] 1954
