h0 [SinglePointCrossover,BitFlipMutation] 1926
h1 [SinglePointCrossover,LoopMoveOperator] 1976
h2 [SinglePointCrossover,LocalMoveOperator] 1993
h3 [SinglePointCrossover,SegmentMutation] 1957
h4 [SinglePointCrossover,OppositeMoveOperator] 1998
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1980
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1983
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2000
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1942
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1963
h10 [MultiPointsCrossover,BitFlipMutation] 2051
h11 [MultiPointsCrossover,LoopMoveOperator] 2109
h12 [MultiPointsCrossover,LocalMoveOperator] 2035
h13 [MultiPointsCrossover,SegmentMutation] 1939
h14 [MultiPointsCrossover,OppositeMoveOperator] 1948
