h0 [SinglePointCrossover,BitFlipMutation] 3952
h1 [SinglePointCrossover,LoopMoveOperator] 4017
h2 [SinglePointCrossover,LocalMoveOperator] 3949
h3 [SinglePointCrossover,SegmentMutation] 4089
h4 [SinglePointCrossover,OppositeMoveOperator] 3932
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4190
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4086
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3955
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4053
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4074
h10 [MultiPointsCrossover,BitFlipMutation] 3943
h11 [MultiPointsCrossover,LoopMoveOperator] 4026
h12 [MultiPointsCrossover,LocalMoveOperator] 3982
h13 [MultiPointsCrossover,SegmentMutation] 4025
h14 [MultiPointsCrossover,OppositeMoveOperator] 4027
