h0 [SinglePointCrossover,BitFlipMutation] 3998
h1 [SinglePointCrossover,LoopMoveOperator] 3978
h2 [SinglePointCrossover,LocalMoveOperator] 4081
h3 [SinglePointCrossover,SegmentMutation] 3910
h4 [SinglePointCrossover,OppositeMoveOperator] 4042
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3956
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3994
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4016
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3980
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4033
h10 [MultiPointsCrossover,BitFlipMutation] 3934
h11 [MultiPointsCrossover,LoopMoveOperator] 4108
h12 [MultiPointsCrossover,LocalMoveOperator] 4037
h13 [MultiPointsCrossover,SegmentMutation] 4020
h14 [MultiPointsCrossover,OppositeMoveOperator] 3913
