h0 [SinglePointCrossover,BitFlipMutation] 1953
h1 [SinglePointCrossover,LoopMoveOperator] 1981
h2 [SinglePointCrossover,LocalMoveOperator] 1929
h3 [SinglePointCrossover,SegmentMutation] 1998
h4 [SinglePointCrossover,OppositeMoveOperator] 2018
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1969
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2018
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1954
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1980
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1989
h10 [MultiPointsCrossover,BitFlipMutation] 1982
h11 [MultiPointsCrossover,LoopMoveOperator] 1938
h12 [MultiPointsCrossover,LocalMoveOperator] 1991
h13 [MultiPointsCrossover,SegmentMutation] 2046
h14 [MultiPointsCrossover,OppositeMoveOperator] 2004
