h0 [SinglePointCrossover,BitFlipMutation] 2002
h1 [SinglePointCrossover,LoopMoveOperator] 1926
h2 [SinglePointCrossover,LocalMoveOperator] 1912
h3 [SinglePointCrossover,SegmentMutation] 2001
h4 [SinglePointCrossover,OppositeMoveOperator] 1977
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1989
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1995
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1944
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1992
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1993
h10 [MultiPointsCrossover,BitFlipMutation] 1988
h11 [MultiPointsCrossover,LoopMoveOperator] 1984
h12 [MultiPointsCrossover,LocalMoveOperator] 1996
h13 [MultiPointsCrossover,SegmentMutation] 1977
h14 [MultiPointsCrossover,OppositeMoveOperator] 2024
