h0 [SinglePointCrossover,BitFlipMutation] 2075
h1 [SinglePointCrossover,LoopMoveOperator] 1960
h2 [SinglePointCrossover,LocalMoveOperator] 2066
h3 [SinglePointCrossover,SegmentMutation] 2056
h4 [SinglePointCrossover,OppositeMoveOperator] 1991
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1954
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1940
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1923
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1945
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2037
h10 [MultiPointsCrossover,BitFlipMutation] 1934
h11 [MultiPointsCrossover,LoopMoveOperator] 1960
h12 [MultiPointsCrossover,LocalMoveOperator] 2025
h13 [MultiPointsCrossover,SegmentMutation] 1999
h14 [MultiPointsCrossover,OppositeMoveOperator] 1985
