h0 [SinglePointCrossover,BitFlipMutation] 4009
h1 [SinglePointCrossover,LoopMoveOperator] 3999
h2 [SinglePointCrossover,LocalMoveOperator] 3990
h3 [SinglePointCrossover,SegmentMutation] 3907
h4 [SinglePointCrossover,OppositeMoveOperator] 4026
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3971
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3947
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3959
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3942
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3864
h10 [MultiPointsCrossover,BitFlipMutation] 3973
h11 [MultiPointsCrossover,LoopMoveOperator] 3999
h12 [MultiPointsCrossover,LocalMoveOperator] 4046
h13 [MultiPointsCrossover,SegmentMutation] 3864
h14 [MultiPointsCrossover,OppositeMoveOperator] 4004
