h0 [SinglePointCrossover,BitFlipMutation] 2014
h1 [SinglePointCrossover,LoopMoveOperator] 1944
h2 [SinglePointCrossover,LocalMoveOperator] 1982
h3 [SinglePointCrossover,SegmentMutation] 1979
h4 [SinglePointCrossover,OppositeMoveOperator] 1941
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1962
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1955
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2054
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1945
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2034
h10 [MultiPointsCrossover,BitFlipMutation] 1979
h11 [MultiPointsCrossover,LoopMoveOperator] 1930
h12 [MultiPointsCrossover,LocalMoveOperator] 2035
h13 [MultiPointsCrossover,SegmentMutation] 1995
h14 [MultiPointsCrossover,OppositeMoveOperator] 2001
