h0 [SinglePointCrossover,BitFlipMutation] 4007
h1 [SinglePointCrossover,LoopMoveOperator] 4063
h2 [SinglePointCrossover,LocalMoveOperator] 3988
h3 [SinglePointCrossover,SegmentMutation] 3885
h4 [SinglePointCrossover,OppositeMoveOperator] 3861
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3891
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3911
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3895
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3967
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4030
h10 [MultiPointsCrossover,BitFlipMutation] 3979
h11 [MultiPointsCrossover,LoopMoveOperator] 4002
h12 [MultiPointsCrossover,LocalMoveOperator] 4165
h13 [MultiPointsCrossover,SegmentMutation] 3898
h14 [MultiPointsCrossover,OppositeMoveOperator] 3858
