h0 [SinglePointCrossover,BitFlipMutation] 4038
h1 [SinglePointCrossover,LoopMoveOperator] 3989
h2 [SinglePointCrossover,LocalMoveOperator] 3978
h3 [SinglePointCrossover,SegmentMutation] 3952
h4 [SinglePointCrossover,OppositeMoveOperator] 4011
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3953
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3955
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4070
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4066
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3977
h10 [MultiPointsCrossover,BitFlipMutation] 4073
h11 [MultiPointsCrossover,LoopMoveOperator] 3973
h12 [MultiPointsCrossover,LocalMoveOperator] 3997
h13 [MultiPointsCrossover,SegmentMutation] 3915
h14 [MultiPointsCrossover,OppositeMoveOperator] 4053
