h0 [SinglePointCrossover,BitFlipMutation] 1927
h1 [SinglePointCrossover,LoopMoveOperator] 1988
h2 [SinglePointCrossover,LocalMoveOperator] 1936
h3 [SinglePointCrossover,SegmentMutation] 2037
h4 [SinglePointCrossover,OppositeMoveOperator] 1970
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1968
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2023
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1974
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1999
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1943
h10 [MultiPointsCrossover,BitFlipMutation] 1911
h11 [MultiPointsCrossover,LoopMoveOperator] 2040
h12 [MultiPointsCrossover,LocalMoveOperator] 1947
h13 [MultiPointsCrossover,SegmentMutation] 2016
h14 [MultiPointsCrossover,OppositeMoveOperator] 2021
