h0 [SinglePointCrossover,BitFlipMutation] 1986
h1 [SinglePointCrossover,LoopMoveOperator] 1968
h2 [SinglePointCrossover,LocalMoveOperator] 1895
h3 [SinglePointCrossover,SegmentMutation] 1983
h4 [SinglePointCrossover,OppositeMoveOperator] 1957
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2040
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1945
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2027
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1978
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1962
h10 [MultiPointsCrossover,BitFlipMutation] 2032
h11 [MultiPointsCrossover,LoopMoveOperator] 1974
h12 [MultiPointsCrossover,LocalMoveOperator] 1968
h13 [MultiPointsCrossover,SegmentMutation] 2096
h14 [MultiPointsCrossover,OppositeMoveOperator] 2039
