h0 [SinglePointCrossover,BitFlipMutation] 4044
h1 [SinglePointCrossover,LoopMoveOperator] 4061
h2 [SinglePointCrossover,LocalMoveOperator] 3916
h3 [SinglePointCrossover,SegmentMutation] 3978
h4 [SinglePointCrossover,OppositeMoveOperator] 4032
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4019
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3945
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4060
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4045
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4045
h10 [MultiPointsCrossover,BitFlipMutation] 3990
h11 [MultiPointsCrossover,LoopMoveOperator] 4062
h12 [MultiPointsCrossover,LocalMoveOperator] 4107
h13 [MultiPointsCrossover,SegmentMutation] 3969
h14 [MultiPointsCrossover,OppositeMoveOperator] 4027
