h0 [SinglePointCrossover,BitFlipMutation] 1660
h1 [SinglePointCrossover,LoopMoveOperator] 1675
h2 [SinglePointCrossover,LocalMoveOperator] 1634
h3 [SinglePointCrossover,SegmentMutation] 1624
h4 [SinglePointCrossover,OppositeMoveOperator] 1672
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1719
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1672
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1622
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1668
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1693
h10 [MultiPointsCrossover,BitFlipMutation] 1670
h11 [MultiPointsCrossover,LoopMoveOperator] 1617
h12 [MultiPointsCrossover,LocalMoveOperator] 1698
h13 [MultiPointsCrossover,SegmentMutation] 1691
h14 [MultiPointsCrossover,OppositeMoveOperator] 1685
