h0 [SinglePointCrossover,BitFlipMutation] 3973
h1 [SinglePointCrossover,LoopMoveOperator] 3972
h2 [SinglePointCrossover,LocalMoveOperator] 3994
h3 [SinglePointCrossover,SegmentMutation] 3918
h4 [SinglePointCrossover,OppositeMoveOperator] 3982
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3999
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4038
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4049
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4010
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3913
h10 [MultiPointsCrossover,BitFlipMutation] 4190
h11 [MultiPointsCrossover,LoopMoveOperator] 3975
h12 [MultiPointsCrossover,LocalMoveOperator] 3977
h13 [MultiPointsCrossover,SegmentMutation] 4086
h14 [MultiPointsCrossover,OppositeMoveOperator] 3924
