h0 [SinglePointCrossover,BitFlipMutation] 4119
h1 [SinglePointCrossover,LoopMoveOperator] 3961
h2 [SinglePointCrossover,LocalMoveOperator] 3989
h3 [SinglePointCrossover,SegmentMutation] 3914
h4 [SinglePointCrossover,OppositeMoveOperator] 4092
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3980
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4190
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3967
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4016
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3962
h10 [MultiPointsCrossover,BitFlipMutation] 3951
h11 [MultiPointsCrossover,LoopMoveOperator] 3923
h12 [MultiPointsCrossover,LocalMoveOperator] 3874
h13 [MultiPointsCrossover,SegmentMutation] 4003
h14 [MultiPointsCrossover,OppositeMoveOperator] 4059
