h0 [SinglePointCrossover,BitFlipMutation] 2008
h1 [SinglePointCrossover,LoopMoveOperator] 1983
h2 [SinglePointCrossover,LocalMoveOperator] 2013
h3 [SinglePointCrossover,SegmentMutation] 1953
h4 [SinglePointCrossover,OppositeMoveOperator] 1964
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2011
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2006
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2059
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1947
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1990
h10 [MultiPointsCrossover,BitFlipMutation] 2024
h11 [MultiPointsCrossover,LoopMoveOperator] 1950
h12 [MultiPointsCrossover,LocalMoveOperator] 1979
h13 [MultiPointsCrossover,SegmentMutation] 1946
h14 [MultiPointsCrossover,OppositeMoveOperator] 1967
