h0 [SinglePointCrossover,BitFlipMutation] 1957
h1 [SinglePointCrossover,LoopMoveOperator] 1946
h2 [SinglePointCrossover,LocalMoveOperator] 1937
h3 [SinglePointCrossover,SegmentMutation] 1951
h4 [SinglePointCrossover,OppositeMoveOperator] 2017
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2004
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2004
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 2005
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2022
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2013
h10 [MultiPointsCrossover,BitFlipMutation] 2077
h11 [MultiPointsCrossover,LoopMoveOperator] 2017
h12 [MultiPointsCrossover,LocalMoveOperator] 1958
h13 [MultiPointsCrossover,SegmentMutation] 1973
h14 [MultiPointsCrossover,OppositeMoveOperator] 1969
