h0 [SinglePointCrossover,BitFlipMutation] 2061
h1 [SinglePointCrossover,LoopMoveOperator] 2043
h2 [SinglePointCrossover,LocalMoveOperator] 1983
h3 [SinglePointCrossover,SegmentMutation] 1970
h4 [SinglePointCrossover,OppositeMoveOperator] 2031
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1976
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2020
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1947
h8 [IntegerTwoPointsCrossover,SegmentMutation] 2032
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1966
h10 [MultiPointsCrossover,BitFlipMutation] 2038
h11 [MultiPointsCrossover,LoopMoveOperator] 1938
h12 [MultiPointsCrossover,LocalMoveOperator] 1968
h13 [MultiPointsCrossover,SegmentMutation] 1952
h14 [MultiPointsCrossover,OppositeMoveOperator] 1875
