h0 [SinglePointCrossover,BitFlipMutation] 3876
h1 [SinglePointCrossover,LoopMoveOperator] 3868
h2 [SinglePointCrossover,LocalMoveOperator] 3891
h3 [SinglePointCrossover,SegmentMutation] 3934
h4 [SinglePointCrossover,OppositeMoveOperator] 3947
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 3967
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 3925
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 4035
h8 [IntegerTwoPointsCrossover,SegmentMutation] 4051
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 4043
h10 [MultiPointsCrossover,BitFlipMutation] 4078
h11 [MultiPointsCrossover,LoopMoveOperator] 3960
h12 [MultiPointsCrossover,LocalMoveOperator] 3938
h13 [MultiPointsCrossover,SegmentMutation] 4024
h14 [MultiPointsCrossover,OppositeMoveOperator] 3963
