h0 [SinglePointCrossover,BitFlipMutation] 1961
h1 [SinglePointCrossover,LoopMoveOperator] 2074
h2 [SinglePointCrossover,LocalMoveOperator] 1960
h3 [SinglePointCrossover,SegmentMutation] 1922
h4 [SinglePointCrossover,OppositeMoveOperator] 1934
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1973
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2005
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1872
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1994
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1993
h10 [MultiPointsCrossover,BitFlipMutation] 1989
h11 [MultiPointsCrossover,LoopMoveOperator] 2016
h12 [MultiPointsCrossover,LocalMoveOperator] 2054
h13 [MultiPointsCrossover,SegmentMutation] 1965
h14 [MultiPointsCrossover,OppositeMoveOperator] 1988
