h0 [SinglePointCrossover,BitFlipMutation] 1926
h1 [SinglePointCrossover,LoopMoveOperator] 2018
h2 [SinglePointCrossover,LocalMoveOperator] 2021
h3 [SinglePointCrossover,SegmentMutation] 2006
h4 [SinglePointCrossover,OppositeMoveOperator] 2012
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 2009
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1973
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1968
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1952
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1876
h10 [MultiPointsCrossover,BitFlipMutation] 2001
h11 [MultiPointsCrossover,LoopMoveOperator] 1943
h12 [MultiPointsCrossover,LocalMoveOperator] 2072
h13 [MultiPointsCrossover,SegmentMutation] 1976
h14 [MultiPointsCrossover,OppositeMoveOperator] 1997
