h0 [SinglePointCrossover,BitFlipMutation] 3998
h1 [SinglePointCrossover,LoopMoveOperator] 4032
h2 [SinglePointCrossover,LocalMoveOperator] 3964
h3 [SinglePointCrossover,SegmentMutation] 4097
h4 [SinglePointCrossover,OppositeMoveOperator] 3986
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 4155
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 4011
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 3962
h8 [IntegerTwoPointsCrossover,SegmentMutation] 3990
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 3992
h10 [MultiPointsCrossover,BitFlipMutation] 3973
h11 [MultiPointsCrossover,LoopMoveOperator] 4114
h12 [MultiPointsCrossover,LocalMoveOperator] 3994
h13 [MultiPointsCrossover,SegmentMutation] 4048
h14 [MultiPointsCrossover,OppositeMoveOperator] 3984
