h0 [SinglePointCrossover,BitFlipMutation] 1954
h1 [SinglePointCrossover,LoopMoveOperator] 1958
h2 [SinglePointCrossover,LocalMoveOperator] 2049
h3 [SinglePointCrossover,SegmentMutation] 2048
h4 [SinglePointCrossover,OppositeMoveOperator] 2090
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1961
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 2007
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1929
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1926
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 1974
h10 [MultiPointsCrossover,BitFlipMutation] 1994
h11 [MultiPointsCrossover,LoopMoveOperator] 1987
h12 [MultiPointsCrossover,LocalMoveOperator] 1939
h13 [MultiPointsCrossover,SegmentMutation] 2013
h14 [MultiPointsCrossover,OppositeMoveOperator] 2021
